flt_id,日期,航司,航班号,计划起飞,实际起飞,计划降落,实际降落,实际上轮档,计划始发站,实际始发站,计划到达站,实际到达站,month_of_year,week_of_year,day_of_week,day_of_year,minutes_of_day,计划飞行时长,实际飞行时长,实际滑行时长,实际上轮档时长,机型
436741180,2024/3/13 0:00,MU,2232,2024/3/13 21:00,2024/3/13 21:12,2024/3/13 23:35,2024/3/13 23:27,2024/3/13 23:32,PVG,PVG,XIY,XIY,3,11,3,73,1415,155,135,5,140,319
436595721,2024/3/13 0:00,MU,2335,2024/3/13 6:30,2024/3/13 6:44,2024/3/13 9:20,2024/3/13 8:55,2024/3/13 9:01,PVG,PVG,XIY,XIY,3,11,3,73,560,170,131,6,137,325
436880721,2024/3/13 0:00,MU,2384,2024/3/13 11:05,2024/3/13 11:11,2024/3/13 13:00,2024/3/13 12:38,2024/3/13 12:44,CSX,CSX,XIY,XIY,3,11,3,73,780,115,87,6,93,320
436469703,2024/3/13 0:00,MU,2150,2024/3/13 12:10,2024/3/13 12:20,2024/3/13 13:55,2024/3/13 13:47,2024/3/13 13:51,KWE,KWE,XIY,XIY,3,11,3,73,835,105,87,4,91,32L
436558465,2024/3/13 0:00,MU,2154,2024/3/13 12:30,2024/3/13 12:42,2024/3/13 15:15,2024/3/13 14:53,2024/3/13 14:57,SHA,SHA,XIY,XIY,3,11,3,73,915,165,131,4,135,32L
436803842,2024/3/13 0:00,MU,204,2024/3/13 14:45,2024/3/13 14:57,2024/3/13 17:55,2024/3/13 18:06,2024/3/13 18:11,HKG,HKG,XIY,XIY,3,11,3,73,1075,190,189,5,194,32L
436877582,2024/3/13 0:00,MU,2158,2024/3/13 14:15,2024/3/13 14:29,2024/3/13 16:45,2024/3/13 16:41,2024/3/13 16:44,SHA,SHA,XIY,XIY,3,11,3,73,1005,150,132,3,135,325
436575040,2024/3/13 0:00,MU,2270,2024/3/13 15:10,2024/3/13 15:49,2024/3/13 17:55,2024/3/13 18:11,2024/3/13 18:16,SZX,SZX,XIY,XIY,3,11,3,73,1075,165,142,5,147,325
436575515,2024/3/13 0:00,MU,2795,2024/3/13 15:15,2024/3/13 15:36,2024/3/13 17:20,2024/3/13 17:24,2024/3/13 17:28,NKG,NKG,XIY,XIY,3,11,3,73,1040,125,108,4,112,32L
436775348,2024/3/13 0:00,MU,5723,2024/3/13 14:20,2024/3/13 15:24,2024/3/13 16:30,2024/3/13 17:17,2024/3/13 17:22,KMG,KMG,XIY,XIY,3,11,3,73,990,130,113,5,118,73N
436572088,2024/3/14 0:00,MU,2885,2024/3/14 17:40,2024/3/14 17:55,2024/3/14 20:00,2024/3/14 20:00,2024/3/14 20:15,WUX,WUX,XIY,XIY,3,11,4,74,1200,140,125,15,140,321
436511018,2024/3/14 0:00,MU,2316,2024/3/14 8:35,2024/3/14 8:37,2024/3/14 11:35,2024/3/14 11:07,2024/3/14 11:12,FOC,FOC,XIY,XIY,3,11,4,74,695,180,150,5,155,32L
436802819,2024/3/14 0:00,MU,2263,2024/3/14 9:20,2024/3/14 9:25,2024/3/14 11:35,2024/3/14 11:11,2024/3/14 11:18,KMG,KMG,XIY,XIY,3,11,4,74,695,135,106,7,113,73M
436742760,2024/3/14 0:00,MU,2264,2024/3/14 17:00,2024/3/14 17:06,2024/3/14 20:10,2024/3/14 20:10,2024/3/14 20:25,SHE,SHE,XIY,XIY,3,11,4,74,1210,190,184,15,199,73M
436513897,2024/3/14 0:00,MU,2116,2024/3/14 19:00,2024/3/14 19:17,2024/3/14 21:05,2024/3/14 20:56,2024/3/14 21:11,PKX,PKX,XIY,XIY,3,11,4,74,1265,125,99,15,114,321
436638117,2024/3/14 0:00,MU,2252,2024/3/14 7:30,2024/3/14 8:38,2024/3/14 10:45,2024/3/14 11:30,2024/3/14 11:42,URC,URC,XIY,XIY,3,11,4,74,645,195,172,12,184,325
436751408,2024/3/14 0:00,MU,2304,2024/3/14 23:00,2024/3/14 22:58,2024/3/15 1:30,2024/3/15 1:03,2024/3/15 1:12,CAN,CAN,XIY,XIY,3,11,5,75,90,150,125,9,134,319
436811812,2024/3/14 0:00,MU,2380,2024/3/14 22:05,2024/3/14 22:27,2024/3/15 0:30,2024/3/15 0:34,2024/3/15 0:40,HGH,HGH,XIY,XIY,3,11,5,75,30,145,127,6,133,32L
436443618,2024/3/14 0:00,MU,5727,2024/3/14 8:15,2024/3/14 8:30,2024/3/14 10:30,2024/3/14 10:17,2024/3/14 10:22,KMG,KMG,XIY,XIY,3,11,4,74,630,135,107,5,112,737
436595588,2024/3/14 0:00,MU,2110,2024/3/14 14:00,2024/3/14 14:00,2024/3/14 16:15,2024/3/14 15:39,2024/3/14 15:53,PKX,PKX,XIY,XIY,3,11,4,74,975,135,99,14,113,325
436863799,2024/3/14 0:00,MU,2216,2024/3/14 16:30,2024/3/14 16:12,2024/3/14 19:00,2024/3/14 18:11,2024/3/14 18:18,DNH,DNH,XIY,XIY,3,11,4,74,1140,150,119,7,126,320
436885934,2024/3/14 0:00,MU,706,2024/3/14 3:15,2024/3/14 3:24,2024/3/14 11:20,2024/3/14 10:00,2024/3/14 10:07,DXB,DXB,XIY,XIY,3,11,4,74,680,485,396,7,403,33H
436616166,2024/3/14 0:00,MU,5723,2024/3/14 14:20,2024/3/14 14:30,2024/3/14 16:30,2024/3/14 16:22,2024/3/14 16:35,KMG,KMG,XIY,XIY,3,11,4,74,990,130,112,13,125,73N
436525232,2024/3/14 0:00,MU,2384,2024/3/14 11:05,2024/3/14 11:10,2024/3/14 12:50,2024/3/14 12:53,2024/3/14 13:06,CSX,CSX,XIY,XIY,3,11,4,74,770,105,103,13,116,32L
436618364,2024/3/14 0:00,MU,2102,2024/3/14 8:00,2024/3/14 8:02,2024/3/14 10:05,2024/3/14 9:37,2024/3/14 9:53,PKX,PKX,XIY,XIY,3,11,4,74,605,125,95,16,111,325
436885464,2024/3/14 0:00,MU,2104,2024/3/14 10:00,2024/3/14 10:03,2024/3/14 12:15,2024/3/14 11:55,2024/3/14 12:04,PKX,PKX,XIY,XIY,3,11,4,74,735,135,112,9,121,32L
436822403,2024/3/14 0:00,MU,2082,2024/3/14 1:05,2024/3/14 1:08,2024/3/14 6:05,2024/3/14 5:09,2024/3/14 5:16,HKT,HKT,XIY,XIY,3,11,4,74,365,300,241,7,248,32L
436628937,2024/3/14 0:00,MU,2121,2024/3/14 8:55,2024/3/14 8:56,2024/3/14 10:55,2024/3/14 10:33,2024/3/14 10:48,PKX,PKX,XIY,XIY,3,11,4,74,655,120,97,15,112,32L
436505206,2024/3/14 0:00,MU,5551,2024/3/14 7:50,2024/3/14 7:55,2024/3/14 9:45,2024/3/14 9:39,2024/3/14 9:45,KHN,KHN,XIY,XIY,3,11,4,74,585,115,104,6,110,320
436532843,2024/3/14 0:00,MU,2160,2024/3/14 17:15,2024/3/14 17:21,2024/3/14 19:45,2024/3/14 19:33,2024/3/14 19:39,SHA,SHA,XIY,XIY,3,11,4,74,1185,150,132,6,138,919
436535734,2024/3/14 0:00,MU,6156,2024/3/14 19:10,2024/3/14 19:15,2024/3/14 22:20,2024/3/14 21:32,2024/3/14 21:41,FOC,FOC,XIY,XIY,3,11,4,74,1340,190,137,9,146,32L
436829632,2024/3/14 0:00,MU,2391,2024/3/14 13:40,2024/3/14 13:45,2024/3/14 16:15,2024/3/14 16:15,2024/3/14 16:29,WNZ,WNZ,XIY,XIY,3,11,4,74,975,155,150,14,164,320
436635757,2024/3/14 0:00,MU,2182,2024/3/14 10:55,2024/3/14 10:56,2024/3/14 13:20,2024/3/14 12:41,2024/3/14 12:57,KMG,KMG,XIY,XIY,3,11,4,74,800,145,105,16,121,32L
436926876,2024/3/14 0:00,MU,5725,2024/3/14 15:15,2024/3/14 15:21,2024/3/14 17:30,2024/3/14 17:12,2024/3/14 17:19,DLU,DLU,XIY,XIY,3,11,4,74,1050,135,111,7,118,737
436467191,2024/3/14 0:00,MU,2288,2024/3/14 10:50,2024/3/14 10:50,2024/3/14 12:10,2024/3/14 11:56,2024/3/14 12:09,UYN,UYN,XIY,XIY,3,11,4,74,730,80,66,13,79,320
436819971,2024/3/14 0:00,MU,2393,2024/3/14 12:40,2024/3/14 12:46,2024/3/14 15:30,2024/3/14 15:14,2024/3/14 15:28,NGB,NGB,XIY,XIY,3,11,4,74,930,170,148,14,162,320
436517703,2024/3/14 0:00,MU,2152,2024/3/14 8:20,2024/3/14 8:32,2024/3/14 10:45,2024/3/14 10:58,2024/3/14 11:04,SHA,SHA,XIY,XIY,3,11,4,74,645,145,146,6,152,919
436724222,2024/3/14 0:00,MU,2262,2024/3/14 10:25,2024/3/14 10:32,2024/3/14 11:45,2024/3/14 11:47,2024/3/14 12:03,CKG,CKG,XIY,XIY,3,11,4,74,705,80,75,16,91,32L
436744173,2024/3/14 0:00,MU,2342,2024/3/14 19:20,2024/3/14 19:14,2024/3/14 21:50,2024/3/14 21:39,2024/3/14 21:46,ZUH,ZUH,XIY,XIY,3,11,4,74,1310,150,145,7,152,32L
436659266,2024/3/14 0:00,MU,2162,2024/3/14 16:00,2024/3/14 16:17,2024/3/14 18:45,2024/3/14 18:38,2024/3/14 18:45,PVG,PVG,XIY,XIY,3,11,4,74,1125,165,141,7,148,32L
436800546,2024/3/14 0:00,MU,2190,2024/3/14 14:10,2024/3/14 14:25,2024/3/14 18:00,2024/3/14 17:50,2024/3/14 17:56,AKU,AKU,XIY,XIY,3,11,4,74,1080,230,205,6,211,319
436486623,2024/3/14 0:00,KN,2605,2024/3/14 17:00,2024/3/14 16:59,2024/3/14 19:40,2024/3/14 19:07,2024/3/14 19:21,FUO,FUO,XIY,XIY,3,11,4,74,1180,160,128,14,142,73V
436474636,2024/3/14 0:00,MU,2158,2024/3/14 14:15,2024/3/14 14:30,2024/3/14 16:45,2024/3/14 16:42,2024/3/14 16:46,SHA,SHA,XIY,XIY,3,11,4,74,1005,150,132,4,136,325
436759005,2024/3/14 0:00,MU,5715,2024/3/14 22:55,2024/3/14 23:06,2024/3/15 1:00,2024/3/15 0:36,2024/3/15 0:50,PKX,PKX,XIY,XIY,3,11,5,75,60,125,90,14,104,325
436482435,2024/3/14 0:00,MU,2350,2024/3/14 22:50,2024/3/14 22:38,2024/3/15 0:05,2024/3/14 23:37,2024/3/14 23:45,XNN,XNN,XIY,XIY,3,11,5,75,5,75,59,8,67,320
436491656,2024/3/14 0:00,MU,2378,2024/3/14 19:55,2024/3/14 19:46,2024/3/14 23:30,2024/3/14 23:04,2024/3/14 23:19,AAT,AAT,XIY,XIY,3,11,4,74,1410,215,198,15,213,32L
436523068,2024/3/14 0:00,MU,2769,2024/3/14 11:45,2024/3/14 12:38,2024/3/14 14:00,2024/3/14 14:36,2024/3/14 14:49,NKG,NKG,XIY,XIY,3,11,4,74,840,135,118,13,131,320
436648670,2024/3/14 0:00,MU,9914,2024/3/14 10:15,2024/3/14 10:19,2024/3/14 12:15,2024/3/14 12:03,2024/3/14 12:17,HFE,HFE,XIY,XIY,3,11,4,74,735,120,104,14,118,32L
436517701,2024/3/14 0:00,MU,6484,2024/3/14 16:50,2024/3/14 16:48,2024/3/14 20:30,2024/3/14 20:00,2024/3/14 20:15,KCA,KCA,XIY,XIY,3,11,4,74,1230,220,192,15,207,32L
436681572,2024/3/14 0:00,MU,2204,2024/3/14 19:55,2024/3/14 19:53,2024/3/15 0:05,2024/3/14 23:35,2024/3/14 23:46,KHG,KHG,XIY,XIY,3,11,5,75,5,250,222,11,233,32L
436459992,2024/3/14 0:00,MU,2388,2024/3/14 10:45,2024/3/14 11:57,2024/3/14 13:10,2024/3/14 14:04,2024/3/14 14:16,NKG,NKG,XIY,XIY,3,11,4,74,790,145,127,12,139,32L
436568086,2024/3/14 0:00,MU,2108,2024/3/14 12:45,2024/3/14 12:57,2024/3/14 14:45,2024/3/14 14:34,2024/3/14 14:43,PKX,PKX,XIY,XIY,3,11,4,74,885,120,97,9,106,32L
436878231,2024/3/14 0:00,MU,2172,2024/3/14 19:25,2024/3/14 19:35,2024/3/14 22:25,2024/3/14 22:00,2024/3/14 22:06,HAK,HAK,XIY,XIY,3,11,4,74,1345,180,145,6,151,32L
436879183,2024/3/14 0:00,MU,2168,2024/3/14 19:55,2024/3/14 20:03,2024/3/14 22:30,2024/3/14 22:12,2024/3/14 22:17,SHA,SHA,XIY,XIY,3,11,4,74,1350,155,129,5,134,32L
436629135,2024/3/14 0:00,MU,2386,2024/3/14 16:40,2024/3/14 17:04,2024/3/14 20:35,2024/3/14 20:38,2024/3/14 21:00,HTN,HTN,XIY,XIY,3,11,4,74,1235,235,214,22,236,32L
436562117,2024/3/14 0:00,MU,6531,2024/3/14 20:10,2024/3/14 20:07,2024/3/14 22:25,2024/3/14 21:50,2024/3/14 21:55,TAO,TAO,XIY,XIY,3,11,4,74,1345,135,103,5,108,32L
436628321,2024/3/14 0:00,MU,2795,2024/3/14 15:15,2024/3/14 15:32,2024/3/14 17:20,2024/3/14 17:26,2024/3/14 17:33,NKG,NKG,XIY,XIY,3,11,4,74,1040,125,114,7,121,32L
436638708,2024/3/14 0:00,MU,2112,2024/3/14 16:00,2024/3/14 16:08,2024/3/14 18:10,2024/3/14 17:41,2024/3/14 17:54,PKX,PKX,XIY,XIY,3,11,4,74,1090,130,93,13,106,32L
436707533,2024/3/14 0:00,MU,594,2024/3/14 13:00,2024/3/14 13:13,2024/3/14 17:50,2024/3/14 18:20,2024/3/14 18:25,NRT,NRT,XIY,XIY,3,11,4,74,1070,290,307,5,312,32L
436656572,2024/3/14 0:00,MU,9858,2024/3/14 12:30,2024/3/14 12:31,2024/3/14 14:15,2024/3/14 13:55,2024/3/14 14:05,WMT,WMT,XIY,XIY,3,11,4,74,855,105,84,10,94,32L
436577546,2024/3/14 0:00,MU,2302,2024/3/14 13:40,2024/3/14 13:59,2024/3/14 16:25,2024/3/14 16:24,2024/3/14 16:31,CAN,CAN,XIY,XIY,3,11,4,74,985,165,145,7,152,32L
436816916,2024/3/14 0:00,MU,2322,2024/3/14 19:30,2024/3/14 19:19,2024/3/14 22:55,2024/3/14 22:30,2024/3/14 22:43,KRY,KRY,XIY,XIY,3,11,4,74,1375,205,191,13,204,32L
436679984,2024/3/14 0:00,MU,6524,2024/3/14 10:20,2024/3/14 10:25,2024/3/14 12:25,2024/3/14 12:14,2024/3/14 12:28,DOY,DOY,XIY,XIY,3,11,4,74,745,125,109,14,123,32L
436798714,2024/3/14 0:00,MU,2106,2024/3/14 11:00,2024/3/14 11:08,2024/3/14 13:15,2024/3/14 12:51,2024/3/14 13:02,PKX,PKX,XIY,XIY,3,11,4,74,795,135,103,11,114,32L
436480276,2024/3/14 0:00,MU,2142,2024/3/14 15:15,2024/3/14 15:23,2024/3/14 19:05,2024/3/14 18:18,2024/3/14 18:35,CGQ,CGQ,XIY,XIY,3,11,4,74,1145,230,175,17,192,32L
436739948,2024/3/14 0:00,MU,9906,2024/3/14 21:05,2024/3/14 21:22,2024/3/15 0:05,2024/3/14 23:36,2024/3/14 23:40,XMN,XMN,XIY,XIY,3,11,5,75,5,180,134,4,138,32L
436573231,2024/3/14 0:00,MU,2184,2024/3/14 10:45,2024/3/14 11:03,2024/3/14 14:10,2024/3/14 14:00,2024/3/14 14:12,SHE,SHE,XIY,XIY,3,11,4,74,850,205,177,12,189,32L
436681076,2024/3/14 0:00,MU,2114,2024/3/14 17:00,2024/3/14 17:07,2024/3/14 19:25,2024/3/14 18:44,2024/3/14 18:55,PKX,PKX,XIY,XIY,3,11,4,74,1165,145,97,11,108,32L
436805738,2024/3/14 0:00,MU,2208,2024/3/14 19:20,2024/3/14 19:23,2024/3/14 21:35,2024/3/14 21:02,2024/3/14 21:09,KMG,KMG,XIY,XIY,3,11,4,74,1295,135,99,7,106,32L
436769046,2024/3/14 0:00,MU,2737,2024/3/14 13:50,2024/3/14 13:57,2024/3/14 16:20,2024/3/14 15:56,2024/3/14 16:12,WUX,WUX,XIY,XIY,3,11,4,74,980,150,119,16,135,321
436636204,2024/3/14 0:00,MU,2118,2024/3/14 20:00,2024/3/14 20:05,2024/3/14 22:10,2024/3/14 21:34,2024/3/14 21:51,PKX,PKX,XIY,XIY,3,11,4,74,1330,130,89,17,106,32L
436862414,2024/3/14 0:00,MU,2356,2024/3/14 15:45,2024/3/14 15:41,2024/3/14 19:10,2024/3/14 18:55,2024/3/14 19:00,KRL,KRL,XIY,XIY,3,11,4,74,1150,205,194,5,199,319
436469710,2024/3/14 0:00,MU,9894,2024/3/14 14:20,2024/3/14 14:21,2024/3/14 16:35,2024/3/14 16:17,2024/3/14 16:30,JGS,JGS,XIY,XIY,3,11,4,74,995,135,116,13,129,320
436574034,2024/3/14 0:00,MU,2278,2024/3/14 20:20,2024/3/14 20:26,2024/3/14 21:25,2024/3/14 21:17,2024/3/14 21:22,UYN,UYN,XIY,XIY,3,11,4,74,1285,65,51,5,56,320
436855300,2024/3/14 0:00,MU,2324,2024/3/14 19:45,2024/3/14 19:50,2024/3/14 21:00,2024/3/14 20:41,2024/3/14 20:45,UYN,UYN,XIY,XIY,3,11,4,74,1260,75,51,4,55,320
436469667,2024/3/14 0:00,MU,2214,2024/3/14 10:55,2024/3/14 11:22,2024/3/14 14:15,2024/3/14 14:06,2024/3/14 14:19,XMN,XMN,XIY,XIY,3,11,4,74,855,200,164,13,177,325
436874959,2024/3/14 0:00,MU,2212,2024/3/14 16:55,2024/3/14 17:01,2024/3/14 18:00,2024/3/14 17:54,2024/3/14 18:09,UYN,UYN,XIY,XIY,3,11,4,74,1080,65,53,15,68,320
436745333,2024/3/14 0:00,MU,2334,2024/3/14 12:10,2024/3/14 12:50,2024/3/14 14:50,2024/3/14 15:24,2024/3/14 15:39,LXA,LXA,XIY,XIY,3,11,4,74,890,160,154,15,169,319
436734739,2024/3/14 0:00,MU,5020,2024/3/14 14:00,2024/3/14 14:16,2024/3/14 17:55,2024/3/14 16:39,2024/3/14 16:53,MFM,MFM,XIY,XIY,3,11,4,74,1075,235,143,14,157,319
436520675,2024/3/14 0:00,MU,2159,2024/3/14 12:05,2024/3/14 12:03,2024/3/14 12:55,2024/3/14 12:39,2024/3/14 12:53,ENY,ENY,XIY,XIY,3,11,4,74,775,50,36,14,50,319
436465796,2024/3/14 0:00,MU,2983,2024/3/14 13:20,2024/3/14 13:18,2024/3/14 15:30,2024/3/14 15:19,2024/3/14 15:31,NKG,NKG,XIY,XIY,3,11,4,74,930,130,121,12,133,320
436533355,2024/3/14 0:00,MU,9626,2024/3/14 15:00,2024/3/14 14:59,2024/3/14 17:55,2024/3/14 17:45,2024/3/14 17:59,RKZ,RKZ,XIY,XIY,3,11,4,74,1075,175,166,14,180,319
436865721,2024/3/14 0:00,MU,2314,2024/3/14 17:55,2024/3/14 17:50,2024/3/14 19:30,2024/3/14 18:58,2024/3/14 19:12,XNN,XNN,XIY,XIY,3,11,4,74,1170,95,68,14,82,319
436818225,2024/3/14 0:00,MU,2276,2024/3/14 17:50,2024/3/14 17:54,2024/3/14 19:00,2024/3/14 18:51,2024/3/14 19:04,UYN,UYN,XIY,XIY,3,11,4,74,1140,70,57,13,70,320
436515655,2024/3/14 0:00,MU,6510,2024/3/14 9:20,2024/3/14 10:03,2024/3/14 12:05,2024/3/14 12:28,2024/3/14 12:41,YIW,YIW,XIY,XIY,3,11,4,74,725,165,145,13,158,320
436628334,2024/3/14 0:00,MU,2156,2024/3/14 13:20,2024/3/14 13:32,2024/3/14 15:50,2024/3/14 15:47,2024/3/14 16:02,SHA,SHA,XIY,XIY,3,11,4,74,950,150,135,15,150,320
436683205,2024/3/14 0:00,MU,6924,2024/3/14 19:10,2024/3/14 19:17,2024/3/14 21:20,2024/3/14 20:58,2024/3/14 21:05,TSN,TSN,XIY,XIY,3,11,4,74,1280,130,101,7,108,320
436462640,2024/3/14 0:00,MU,2200,2024/3/14 9:20,2024/3/14 9:25,2024/3/14 11:50,2024/3/14 11:21,2024/3/14 11:34,YNT,YNT,XIY,XIY,3,11,4,74,710,150,116,13,129,320
436866675,2024/3/14 0:00,MU,750,2024/3/14 22:55,2024/3/14 23:00,2024/3/15 0:25,2024/3/15 0:20,2024/3/15 0:28,WUH,WUH,XIY,XIY,3,11,5,75,25,90,80,8,88,33H
436757600,2024/3/14 0:00,MU,5552,2024/3/14 13:10,2024/3/14 13:05,2024/3/14 14:30,2024/3/14 14:20,2024/3/14 14:25,DSN,DSN,XIY,XIY,3,11,4,74,870,80,75,5,80,320
436530893,2024/3/14 0:00,MU,9970,2024/3/14 8:25,2024/3/14 8:29,2024/3/14 9:40,2024/3/14 9:27,2024/3/14 9:42,UYN,UYN,XIY,XIY,3,11,4,74,580,75,58,15,73,32L
436945694,2024/3/14 0:00,MU,6980,2024/3/14 22:50,2024/3/14 22:58,2024/3/15 1:10,2024/3/15 0:51,2024/3/15 1:02,DNH,DNH,XIY,XIY,3,11,5,75,70,140,113,11,124,319
436514860,2024/3/14 0:00,MU,2232,2024/3/14 21:00,2024/3/14 21:13,2024/3/14 23:35,2024/3/14 23:26,2024/3/14 23:30,PVG,PVG,XIY,XIY,3,11,4,74,1415,155,133,4,137,32L
436513102,2024/3/14 0:00,MU,2368,2024/3/14 12:35,2024/3/14 12:47,2024/3/14 15:35,2024/3/14 15:30,2024/3/14 15:43,HAK,HAK,XIY,XIY,3,11,4,74,935,180,163,13,176,325
436688490,2024/3/14 0:00,MU,5553,2024/3/14 14:50,2024/3/14 14:53,2024/3/14 16:45,2024/3/14 16:30,2024/3/14 16:37,KHN,KHN,XIY,XIY,3,11,4,74,1005,115,97,7,104,320
436855606,2024/3/14 0:00,MU,2166,2024/3/14 18:35,2024/3/14 18:44,2024/3/14 20:55,2024/3/14 20:50,2024/3/14 21:04,SHA,SHA,XIY,XIY,3,11,4,74,1255,140,126,14,140,320
436612367,2024/3/14 0:00,FM,9203,2024/3/14 15:40,2024/3/14 15:51,2024/3/14 18:15,2024/3/14 18:00,2024/3/14 18:10,SHA,SHA,XIY,XIY,3,11,4,74,1095,155,129,10,139,325
436622062,2024/3/14 0:00,MU,2398,2024/3/14 15:30,2024/3/14 16:10,2024/3/14 18:00,2024/3/14 18:21,2024/3/14 18:29,HGH,HGH,XIY,XIY,3,11,4,74,1080,150,131,8,139,325
436652013,2024/3/14 0:00,MU,6152,2024/3/14 10:35,2024/3/14 11:04,2024/3/14 13:25,2024/3/14 13:21,2024/3/14 13:34,PVG,PVG,XIY,XIY,3,11,4,74,805,170,137,13,150,32L
436477989,2024/3/14 0:00,MU,2270,2024/3/14 12:40,2024/3/14 12:44,2024/3/14 15:10,2024/3/14 14:59,2024/3/14 15:09,SZX,SZX,XIY,XIY,3,11,4,74,910,150,135,10,145,325
436497895,2024/3/14 0:00,MU,2340,2024/3/14 13:55,2024/3/14 14:02,2024/3/14 17:10,2024/3/14 16:47,2024/3/14 16:54,SYX,SYX,XIY,XIY,3,11,4,74,1030,195,165,7,172,325
436673269,2024/3/14 0:00,MU,2224,2024/3/14 19:45,2024/3/14 20:01,2024/3/14 22:35,2024/3/14 22:09,2024/3/14 22:15,HGH,HGH,XIY,XIY,3,11,4,74,1355,170,128,6,134,325
436623752,2024/3/14 0:00,MU,2202,2024/3/14 18:20,2024/3/14 18:33,2024/3/14 20:40,2024/3/14 20:20,2024/3/14 20:27,TAO,TAO,XIY,XIY,3,11,4,74,1240,140,107,7,114,319
436862062,2024/3/14 0:00,MU,9763,2024/3/14 17:30,2024/3/14 17:45,2024/3/14 19:40,2024/3/14 19:37,2024/3/14 19:43,NKG,NKG,XIY,XIY,3,11,4,74,1180,130,112,6,118,321
436631663,2024/3/14 0:00,MU,2260,2024/3/14 19:45,2024/3/14 19:42,2024/3/14 21:45,2024/3/14 21:25,2024/3/14 21:37,JGN,JGN,XIY,XIY,3,11,4,74,1305,120,103,12,115,320
436572827,2024/3/14 0:00,MU,2292,2024/3/14 14:50,2024/3/14 15:31,2024/3/14 16:05,2024/3/14 16:33,2024/3/14 16:38,XAI,XAI,XIY,XIY,3,11,4,74,965,75,62,5,67,320
436638294,2024/3/14 0:00,MU,2366,2024/3/14 21:10,2024/3/14 21:12,2024/3/14 22:35,2024/3/14 22:21,2024/3/14 22:33,DSN,DSN,XIY,XIY,3,11,4,74,1355,85,69,12,81,319
436865188,2024/3/14 0:00,MU,2266,2024/3/14 19:10,2024/3/14 19:16,2024/3/14 21:05,2024/3/14 20:47,2024/3/14 21:00,CSX,CSX,XIY,XIY,3,11,4,74,1265,115,91,13,104,320
436698076,2024/3/14 0:00,MU,6955,2024/3/14 6:35,2024/3/14 6:40,2024/3/14 9:05,2024/3/14 8:53,2024/3/14 9:07,CAN,CAN,XIY,XIY,3,11,4,74,545,150,133,14,147,73L
436532716,2024/3/14 0:00,MU,6160,2024/3/14 21:15,2024/3/14 21:31,2024/3/14 23:50,2024/3/14 23:45,2024/3/14 23:53,SZX,SZX,XIY,XIY,3,11,4,74,1430,155,134,8,142,325
436509440,2024/3/14 0:00,MU,5791,2024/3/14 8:35,2024/3/14 8:42,2024/3/14 11:10,2024/3/14 10:54,2024/3/14 11:00,JHG,JHG,XIY,XIY,3,11,4,74,670,155,132,6,138,737
436789846,2024/3/14 0:00,MU,2413,2024/3/14 6:15,2024/3/14 6:18,2024/3/14 8:40,2024/3/14 8:05,2024/3/14 8:12,TAO,TAO,XIY,XIY,3,11,4,74,520,145,107,7,114,32L
436886904,2024/3/14 0:00,MU,2240,2024/3/14 23:00,2024/3/14 23:03,2024/3/15 1:35,2024/3/15 1:15,2024/3/15 1:28,SHA,SHA,XIY,XIY,3,11,5,75,95,155,132,13,145,325
436815069,2024/3/14 0:00,MU,2301,2024/3/14 7:00,2024/3/14 6:57,2024/3/14 8:25,2024/3/14 7:49,2024/3/14 7:55,INC,INC,XIY,XIY,3,11,4,74,505,85,52,6,58,32L
436745651,2024/3/14 0:00,MU,2335,2024/3/14 6:30,2024/3/14 6:37,2024/3/14 9:20,2024/3/14 9:04,2024/3/14 9:15,PVG,PVG,XIY,XIY,3,11,4,74,560,170,147,11,158,32L
436560577,2024/3/14 0:00,MU,2170,2024/3/14 20:35,2024/3/14 20:50,2024/3/14 23:10,2024/3/14 22:58,2024/3/14 23:02,SHA,SHA,XIY,XIY,3,11,4,74,1390,155,128,4,132,320
436792991,2024/3/14 0:00,MU,2971,2024/3/14 7:00,2024/3/14 7:10,2024/3/14 9:30,2024/3/14 9:17,2024/3/14 9:32,CZX,CZX,XIY,XIY,3,11,4,74,570,150,127,15,142,320
436530125,2024/3/14 0:00,MU,2153,2024/3/14 7:00,2024/3/14 7:00,2024/3/14 8:35,2024/3/14 8:08,2024/3/14 8:13,XNN,XNN,XIY,XIY,3,11,4,74,515,95,68,5,73,320
436763628,2024/3/14 0:00,MU,2429,2024/3/14 7:10,2024/3/14 7:08,2024/3/14 8:55,2024/3/14 8:38,2024/3/14 8:54,TNA,TNA,XIY,XIY,3,11,4,74,535,105,90,16,106,320
436771666,2024/3/14 0:00,MU,9024,2024/3/14 21:20,2024/3/14 21:21,2024/3/15 1:00,2024/3/15 0:49,2024/3/15 1:01,YIN,YIN,XIY,XIY,3,11,5,75,60,220,208,12,220,32L
436518031,2024/3/14 0:00,MU,9878,2024/3/14 9:25,2024/3/14 9:24,2024/3/14 10:50,2024/3/14 10:50,2024/3/14 10:56,WUH,WUH,XIY,XIY,3,11,4,74,650,85,86,6,92,320
436616139,2024/3/14 0:00,MU,2120,2024/3/14 21:30,2024/3/14 21:45,2024/3/14 23:40,2024/3/14 23:16,2024/3/14 23:21,PKX,PKX,XIY,XIY,3,11,4,74,1420,130,91,5,96,32L
